Country,Year,Life,Population,GDP,Region
Saudi Arabia,1980,63.04,9801475,72465,Middle East & North Africa
Saudi Arabia,1981,63.841,10440852,67447,Middle East & North Africa
Saudi Arabia,1982,64.589,11126570,55569,Middle East & North Africa
Saudi Arabia,1983,65.291,11836762,49634,Middle East & North Africa
Saudi Arabia,1984,65.946,12542098,44693,Middle East & North Africa
Saudi Arabia,1985,66.557,13220479,36344,Middle East & North Africa
Saudi Arabia,1986,67.12,13862213,35239,Middle East & North Africa
Saudi Arabia,1987,67.637,14469298,32136,Middle East & North Africa
Saudi Arabia,1988,68.113,15045709,32091,Middle East & North Africa
Saudi Arabia,1989,68.553,15600314,32281,Middle East & North Africa
Saudi Arabia,1990,68.962,16139053,35681,Middle East & North Africa
Saudi Arabia,1991,69.348,16669764,37688,Middle East & North Africa
Saudi Arabia,1992,69.715,17189075,38237,Middle East & North Africa
Saudi Arabia,1993,70.069,17679720,37182,Middle East & North Africa
Saudi Arabia,1994,70.415,18117969,36526,Middle East & North Africa
Saudi Arabia,1995,70.757,18491845,35870,Middle East & North Africa
Saudi Arabia,1996,71.098,18786467,36531,Middle East & North Africa
Saudi Arabia,1997,71.434,19020639,37060,Middle East & North Africa
Saudi Arabia,1998,71.764,19256649,37671,Middle East & North Africa
Saudi Arabia,1999,72.088,19578923,36746,Middle East & North Africa
Saudi Arabia,2000,72.401,20045276,37531,Middle East & North Africa
Saudi Arabia,2001,72.701,20681576,36387,Middle East & North Africa
Saudi Arabia,2002,72.986,21463072,34875,Middle East & North Africa
Saudi Arabia,2003,73.253,22334371,35859,Middle East & North Africa
Saudi Arabia,2004,73.505,23213767,37556,Middle East & North Africa
Saudi Arabia,2005,73.742,24041116,38892,Middle East & North Africa
Saudi Arabia,2006,73.968,24799436,39958,Middle East & North Africa
Saudi Arabia,2007,74.187,25504176,41464,Middle East & North Africa
Saudi Arabia,2008,74.403,26166639,44189,Middle East & North Africa
Saudi Arabia,2009,74.617,26809105,44276,Middle East & North Africa
Saudi Arabia,2010,74.832,27448086,45598,Middle East & North Africa
Saudi Arabia,2011,75.048,28082541,49230,Middle East & North Africa
Saudi Arabia,2012,75.264,28705133,50916,Middle East & North Africa
Saudi Arabia,2013,75.479,29319402,51294,Middle East & North Africa
Senegal,1964,38.449,3403161,2118,Sub-Saharan Africa
Senegal,1965,38.407,3504782,2137,Sub-Saharan Africa
Senegal,1966,38.386,3612246,2135,Sub-Saharan Africa
Senegal,1967,38.424,3725151,2054,Sub-Saharan Africa
Senegal,1968,38.558,3843517,2127,Sub-Saharan Africa
Senegal,1969,38.816,3967316,1934,Sub-Saharan Africa
Senegal,1970,39.227,4096245,2041,Sub-Saharan Africa
Senegal,1971,39.814,4231030,1979,Sub-Saharan Africa
Senegal,1972,40.562,4370991,2046,Sub-Saharan Africa
Senegal,1973,41.445,4512774,1876,Sub-Saharan Africa
Senegal,1974,42.442,4651922,1899,Sub-Saharan Africa
Senegal,1975,43.521,4785536,1996,Sub-Saharan Africa
Senegal,1976,44.641,4912200,2129,Sub-Saharan Africa
Senegal,1977,45.767,5033645,2011,Sub-Saharan Africa
Senegal,1978,46.869,5154054,1874,Sub-Saharan Africa
Senegal,1979,47.927,5279383,1946,Sub-Saharan Africa
Senegal,1980,48.944,5414070,1826,Sub-Saharan Africa
Senegal,1981,49.94,5559400,1758,Sub-Saharan Africa
Senegal,1982,50.938,5714508,1965,Sub-Saharan Africa
Senegal,1983,51.945,5879044,1955,Sub-Saharan Africa
Senegal,1984,52.946,6051962,1810,Sub-Saharan Africa
Senegal,1985,53.914,6232395,1823,Sub-Saharan Africa
Senegal,1986,54.813,6420323,1855,Sub-Saharan Africa
Senegal,1987,55.61,6615896,1875,Sub-Saharan Africa
Senegal,1988,56.283,6818495,1914,Sub-Saharan Africa
Senegal,1989,56.818,7027320,1828,Sub-Saharan Africa
Senegal,1990,57.202,7241573,1856,Sub-Saharan Africa
Senegal,1991,57.43,7461567,1846,Sub-Saharan Africa
Senegal,1992,57.529,7686866,1813,Sub-Saharan Africa
Senegal,1993,57.535,7915080,1782,Sub-Saharan Africa
Senegal,1994,57.48,8143140,1731,Sub-Saharan Africa
Senegal,1995,57.405,8369125,1774,Sub-Saharan Africa
Senegal,1996,57.346,8591861,1764,Sub-Saharan Africa
Senegal,1997,57.333,8812695,1774,Sub-Saharan Africa
Senegal,1998,57.393,9035367,1834,Sub-Saharan Africa
Senegal,1999,57.546,9265135,1904,Sub-Saharan Africa
Senegal,2000,57.817,9505862,1916,Sub-Saharan Africa
Senegal,2001,58.219,9758841,1953,Sub-Saharan Africa
Senegal,2002,58.732,10023194,1915,Sub-Saharan Africa
Senegal,2003,59.323,10297956,1988,Sub-Saharan Africa
Senegal,2004,59.966,10581316,2049,Sub-Saharan Africa
Senegal,2005,60.621,10871908,2106,Sub-Saharan Africa
Senegal,2006,61.245,11169549,2099,Sub-Saharan Africa
Senegal,2007,61.804,11474661,2143,Sub-Saharan Africa
Senegal,2008,62.277,11787123,2162,Sub-Saharan Africa
Senegal,2009,62.653,12106865,2153,Sub-Saharan Africa
Senegal,2010,62.934,12433728,2182,Sub-Saharan Africa
Senegal,2011,63.138,12767556,2163,Sub-Saharan Africa
Senegal,2012,63.3,13107945,2174,Sub-Saharan Africa
Senegal,2013,63.451,13454191,2185,Sub-Saharan Africa
Serbia,1964,65.05,7831873,8367,Europe & Central Asia
Serbia,1965,65.555,7889351,8481,Europe & Central Asia
Serbia,1966,66.041,7944927,8823,Europe & Central Asia
Serbia,1967,66.506,7999327,8867,Europe & Central Asia
Serbia,1968,66.946,8054147,8948,Europe & Central Asia
Serbia,1969,67.358,8111427,9837,Europe & Central Asia
Serbia,1970,67.738,8172645,10197,Europe & Central Asia
Serbia,1971,68.081,8238178,11234,Europe & Central Asia
Serbia,1972,68.389,8307669,11477,Europe & Central Asia
Serbia,1973,68.664,8380884,11721,Europe & Central Asia
Serbia,1974,68.907,8457297,13070,Europe & Central Asia
Serbia,1975,69.12,8536301,12910,Europe & Central Asia
Serbia,1976,69.305,8618095,13138,Europe & Central Asia
Serbia,1977,69.467,8702227,13914,Europe & Central Asia
Serbia,1978,69.611,8786614,14503,Europe & Central Asia
Serbia,1979,69.745,8868545,15313,Europe & Central Asia
Serbia,1980,69.877,8946077,15900,Europe & Central Asia
Serbia,1981,70.017,9019281,16028,Europe & Central Asia
Serbia,1982,70.166,9088833,15983,Europe & Central Asia
Serbia,1983,70.326,9154306,15972,Europe & Central Asia
Serbia,1984,70.498,9215339,16228,Europe & Central Asia
Serbia,1985,70.679,9272302,16214,Europe & Central Asia
Serbia,1986,70.864,9322048,16732,Europe & Central Asia
Serbia,1987,71.045,9365835,16406,Europe & Central Asia
Serbia,1988,71.214,9413538,16043,Europe & Central Asia
Serbia,1989,71.368,9478469,15712,Europe & Central Asia
Serbia,1990,71.5,9568744,14457,Europe & Central Asia
Serbia,1991,71.606,9689735,13278,Europe & Central Asia
Serbia,1992,71.689,9834717,9531,Europe & Central Asia
Serbia,1993,71.753,9984888,6622,Europe & Central Asia
Serbia,1994,71.8,10114158,6786,Europe & Central Asia
Serbia,1995,71.836,10203932,7167,Europe & Central Asia
Serbia,1996,71.867,10248363,7348,Europe & Central Asia
Serbia,1997,71.899,10253548,7899,Europe & Central Asia
Serbia,1998,71.94,10227702,8121,Europe & Central Asia
Serbia,1999,71.995,10184152,7161,Europe & Central Asia
Serbia,2000,72.072,10133561,7741,Europe & Central Asia
Serbia,2001,72.177,10076784,8141,Europe & Central Asia
Serbia,2002,72.309,10013058,8725,Europe & Central Asia
Serbia,2003,72.463,9949713,9134,Europe & Central Asia
Serbia,2004,72.638,9895409,9983,Europe & Central Asia
Serbia,2005,72.824,9856152,10568,Europe & Central Asia
Serbia,2006,73.014,9835841,11130,Europe & Central Asia
Serbia,2007,73.199,9832994,11833,Europe & Central Asia
Serbia,2008,73.373,9841360,12522,Europe & Central Asia
Serbia,2009,73.532,9851440,12180,Europe & Central Asia
Serbia,2010,73.676,9856222,12301,Europe & Central Asia
Serbia,2011,73.808,9853969,12572,Europe & Central Asia
Serbia,2012,73.934,9846582,12505,Europe & Central Asia
Serbia,2013,74.059,9835010,12889,Europe & Central Asia
Seychelles,1964,63.312,45469,6318,Sub-Saharan Africa
Seychelles,1965,63.684,46544,6184,Sub-Saharan Africa
Seychelles,1966,64.023,47566,6185,Sub-Saharan Africa
Seychelles,1967,64.37,48554,6051,Sub-Saharan Africa
Seychelles,1968,64.757,49535,6410,Sub-Saharan Africa
Seychelles,1969,65.192,50560,6242,Sub-Saharan Africa
Seychelles,1970,65.673,51659,6536,Sub-Saharan Africa
Seychelles,1971,66.187,52841,7402,Sub-Saharan Africa
Seychelles,1972,66.706,54087,7665,Sub-Saharan Africa
Seychelles,1973,67.208,55357,8204,Sub-Saharan Africa
Seychelles,1974,67.681,56605,8154,Sub-Saharan Africa
Seychelles,1975,68.117,57791,8277,Sub-Saharan Africa
Seychelles,1976,68.515,58906,8930,Sub-Saharan Africa
Seychelles,1977,68.879,59958,9401,Sub-Saharan Africa
Seychelles,1978,69.215,60952,9898,Sub-Saharan Africa
Seychelles,1979,69.522,61897,11366,Sub-Saharan Africa
Seychelles,1980,69.802,62807,10894,Sub-Saharan Africa
Seychelles,1981,70.061,63677,10311,Sub-Saharan Africa
Seychelles,1982,70.301,64505,10099,Sub-Saharan Africa
Seychelles,1983,70.519,65310,10039,Sub-Saharan Africa
Seychelles,1984,70.713,66107,10411,Sub-Saharan Africa
Seychelles,1985,70.869,66914,11392,Sub-Saharan Africa
Seychelles,1986,70.97,67737,11409,Sub-Saharan Africa
Seychelles,1987,71.011,68572,11470,Sub-Saharan Africa
Seychelles,1988,70.994,69411,12038,Sub-Saharan Africa
Seychelles,1989,70.931,70234,13200,Sub-Saharan Africa
Seychelles,1990,70.846,71031,14116,Sub-Saharan Africa
Seychelles,1991,70.766,71800,14351,Sub-Saharan Africa
Seychelles,1992,70.718,72549,15185,Sub-Saharan Africa
Seychelles,1993,70.719,73285,15893,Sub-Saharan Africa
Seychelles,1994,70.777,74016,15507,Sub-Saharan Africa
Seychelles,1995,70.893,74755,15097,Sub-Saharan Africa
Seychelles,1996,71.055,75494,15609,Sub-Saharan Africa
Seychelles,1997,71.24,76235,17272,Sub-Saharan Africa
Seychelles,1998,71.429,76999,18361,Sub-Saharan Africa
Seychelles,1999,71.609,77810,18341,Sub-Saharan Africa
Seychelles,2000,71.771,78685,18453,Sub-Saharan Africa
Seychelles,2001,71.907,79634,18018,Sub-Saharan Africa
Seychelles,2002,72.02,80640,17693,Sub-Saharan Africa
Seychelles,2003,72.114,81660,16832,Sub-Saharan Africa
Seychelles,2004,72.192,82631,16412,Sub-Saharan Africa
Seychelles,2005,72.261,83513,17803,Sub-Saharan Africa
Seychelles,2006,72.328,84291,19086,Sub-Saharan Africa
Seychelles,2007,72.402,84975,20968,Sub-Saharan Africa
Seychelles,2008,72.491,85568,20065,Sub-Saharan Africa
Seychelles,2009,72.598,86079,19765,Sub-Saharan Africa
Seychelles,2010,72.724,86518,20364,Sub-Saharan Africa
Seychelles,2011,72.868,86879,22556,Sub-Saharan Africa
Seychelles,2012,73.024,87169,23685,Sub-Saharan Africa
Seychelles,2013,73.187,87417,24805,Sub-Saharan Africa
Sierra Leone,1964,31.263,2333500,1333,Sub-Saharan Africa
Sierra Leone,1965,31.572,2373308,1399,Sub-Saharan Africa
Sierra Leone,1966,31.973,2414620,1458,Sub-Saharan Africa
Sierra Leone,1967,32.481,2457448,1419,Sub-Saharan Africa
Sierra Leone,1968,33.098,2501620,1526,Sub-Saharan Africa
Sierra Leone,1969,33.812,2546888,1630,Sub-Saharan Africa
Sierra Leone,1970,34.601,2593123,1650,Sub-Saharan Africa
Sierra Leone,1971,35.435,2640264,1601,Sub-Saharan Africa
Sierra Leone,1972,36.272,2688527,1549,Sub-Saharan Africa
Sierra Leone,1973,37.073,2738398,1563,Sub-Saharan Africa
Sierra Leone,1974,37.809,2790525,1591,Sub-Saharan Africa
Sierra Leone,1975,38.468,2845392,1600,Sub-Saharan Africa
Sierra Leone,1976,39.046,2903199,1515,Sub-Saharan Africa
Sierra Leone,1977,39.555,2963880,1500,Sub-Saharan Africa
Sierra Leone,1978,39.998,3027332,1467,Sub-Saharan Africa
Sierra Leone,1979,40.365,3093342,1513,Sub-Saharan Africa
Sierra Leone,1980,40.641,3161751,1544,Sub-Saharan Africa
Sierra Leone,1981,40.808,3230990,1598,Sub-Saharan Africa
Sierra Leone,1982,40.861,3300789,1582,Sub-Saharan Africa
Sierra Leone,1983,40.796,3373661,1518,Sub-Saharan Africa
Sierra Leone,1984,40.616,3453115,1497,Sub-Saharan Africa
Sierra Leone,1985,40.312,3540728,1415,Sub-Saharan Africa
Sierra Leone,1986,39.873,3639732,1327,Sub-Saharan Africa
Sierra Leone,1987,39.318,3746944,1356,Sub-Saharan Africa
Sierra Leone,1988,38.683,3849915,1352,Sub-Saharan Africa
Sierra Leone,1989,38.01,3931817,1341,Sub-Saharan Africa
Sierra Leone,1990,37.352,3981567,1334,Sub-Saharan Africa
Sierra Leone,1991,36.764,3995290,1361,Sub-Saharan Africa
Sierra Leone,1992,36.287,3979553,1109,Sub-Saharan Africa
Sierra Leone,1993,35.956,3946835,1135,Sub-Saharan Africa
Sierra Leone,1994,35.796,3915066,1124,Sub-Saharan Africa
Sierra Leone,1995,35.825,3898363,1041,Sub-Saharan Africa
Sierra Leone,1996,36.039,3898177,1061,Sub-Saharan Africa
Sierra Leone,1997,36.405,3913681,996,Sub-Saharan Africa
Sierra Leone,1998,36.887,3953705,1006,Sub-Saharan Africa
Sierra Leone,1999,37.463,4028260,969,Sub-Saharan Africa
Sierra Leone,2000,38.123,4143115,1006,Sub-Saharan Africa
Sierra Leone,2001,38.86,4303850,900,Sub-Saharan Africa
Sierra Leone,2002,39.66,4505515,1087,Sub-Saharan Africa
Sierra Leone,2003,40.5,4730020,1133,Sub-Saharan Africa
Sierra Leone,2004,41.346,4952134,1154,Sub-Saharan Africa
Sierra Leone,2005,42.157,5153435,1158,Sub-Saharan Africa
Sierra Leone,2006,42.893,5327364,1185,Sub-Saharan Africa
Sierra Leone,2007,43.535,5478289,1249,Sub-Saharan Africa
Sierra Leone,2008,44.075,5612129,1289,Sub-Saharan Africa
Sierra Leone,2009,44.508,5739293,1304,Sub-Saharan Africa
Sierra Leone,2010,44.846,5867536,1347,Sub-Saharan Africa
Sierra Leone,2011,45.11,5997486,1400,Sub-Saharan Africa
Sierra Leone,2012,45.338,6126450,1582,Sub-Saharan Africa
Sierra Leone,2013,45.561,6255163,1865,Sub-Saharan Africa
Singapore,1964,66.705,1836072,5613,East Asia & Pacific
Singapore,1965,66.883,1879561,6141,East Asia & Pacific
Singapore,1966,67.056,1921095,6659,East Asia & Pacific
Singapore,1967,67.248,1960551,7331,East Asia & Pacific
Singapore,1968,67.479,1998650,8209,East Asia & Pacific
Singapore,1969,67.758,2036291,9207,East Asia & Pacific
Singapore,1970,68.088,2074099,10336,East Asia & Pacific
Singapore,1971,68.462,2112908,11389,East Asia & Pacific
Singapore,1972,68.859,2152644,12711,East Asia & Pacific
Singapore,1973,69.262,2191970,13889,East Asia & Pacific
Singapore,1974,69.664,2228945,14499,East Asia & Pacific
Singapore,1975,70.06,2262444,14743,East Asia & Pacific
Singapore,1976,70.447,2291674,15590,East Asia & Pacific
Singapore,1977,70.828,2317849,16589,East Asia & Pacific
Singapore,1978,71.205,2344275,17799,East Asia & Pacific
Singapore,1979,71.58,2375464,19252,East Asia & Pacific
Singapore,1980,71.955,2414563,20882,East Asia & Pacific
Singapore,1981,72.332,2463269,21889,East Asia & Pacific
Singapore,1982,72.713,2520493,22467,East Asia & Pacific
Singapore,1983,73.101,2583219,24095,East Asia & Pacific
Singapore,1984,73.497,2646959,25649,East Asia & Pacific
Singapore,1985,73.904,2708638,25245,East Asia & Pacific
Singapore,1986,74.326,2766830,25812,East Asia & Pacific
Singapore,1987,74.76,2823012,27957,East Asia & Pacific
Singapore,1988,75.2,2880470,30453,East Asia & Pacific
Singapore,1989,75.636,2943941,32597,East Asia & Pacific
Singapore,1990,76.049,3016624,34316,East Asia & Pacific
Singapore,1991,76.418,3099465,35583,East Asia & Pacific
Singapore,1992,76.732,3190692,36978,East Asia & Pacific
Singapore,1993,76.989,3287420,40213,East Asia & Pacific
Singapore,1994,77.193,3385486,43231,East Asia & Pacific
Singapore,1995,77.358,3481674,44884,East Asia & Pacific
Singapore,1996,77.506,3576537,46342,East Asia & Pacific
Singapore,1997,77.661,3670693,48528,East Asia & Pacific
Singapore,1998,77.845,3761263,45863,East Asia & Pacific
Singapore,1999,78.067,3844693,48271,East Asia & Pacific
Singapore,2000,78.34,3919300,51663,East Asia & Pacific
Singapore,2001,78.666,3980956,49809,East Asia & Pacific
Singapore,2002,79.034,4032217,51435,East Asia & Pacific
Singapore,2003,79.428,4086050,54515,East Asia & Pacific
Singapore,2004,79.835,4160158,58977,East Asia & Pacific
Singapore,2005,80.241,4265999,61921,East Asia & Pacific
Singapore,2006,80.626,4409955,65331,East Asia & Pacific
Singapore,2007,80.979,4584894,68375,East Asia & Pacific
Singapore,2008,81.292,4772216,65991,East Asia & Pacific
Singapore,2009,81.561,4945645,63644,East Asia & Pacific
Singapore,2010,81.788,5086418,72056,East Asia & Pacific
Singapore,2011,81.981,5187933,74949,East Asia & Pacific
Singapore,2012,82.155,5256278,75630,East Asia & Pacific
Singapore,2013,82.322,5300914,77721,East Asia & Pacific
Slovak Republic,1964,71.09,4302571,9135,Europe & Central Asia
Slovak Republic,1965,70.3,4344322,9405,Europe & Central Asia
Slovak Republic,1966,70.44,4381278,9756,Europe & Central Asia
Slovak Republic,1967,70.98,4414055,10134,Europe & Central Asia
Slovak Republic,1968,70.5,4444651,10570,Europe & Central Asia
Slovak Republic,1969,69.81,4475755,10790,Europe & Central Asia
Slovak Republic,1970,69.74,4509366,10978,Europe & Central Asia
Slovak Republic,1971,69.88,4546043,11302,Europe & Central Asia
Slovak Republic,1972,70.35,4585443,11638,Europe & Central Asia
Slovak Republic,1973,70.05,4627506,11945,Europe & Central Asia
Slovak Republic,1974,70.21,4671864,12284,Europe & Central Asia
Slovak Republic,1975,70.33,4718093,12546,Europe & Central Asia
Slovak Republic,1976,70.5,4766402,12647,Europe & Central Asia
Slovak Republic,1977,70.45,4816543,13122,Europe & Central Asia
Slovak Republic,1978,70.46,4867021,13191,Europe & Central Asia
Slovak Republic,1979,70.79,4915864,13217,Europe & Central Asia
Slovak Republic,1980,70.44,4961607,13514,Europe & Central Asia
Slovak Republic,1981,70.68,5003672,13392,Europe & Central Asia
Slovak Republic,1982,70.8,5042276,13613,Europe & Central Asia
Slovak Republic,1983,70.49,5077753,13781,Europe & Central Asia
Slovak Republic,1984,70.73,5110779,14068,Europe & Central Asia
Slovak Republic,1985,70.74,5141880,14144,Europe & Central Asia
Slovak Republic,1986,70.91,5170942,14376,Europe & Central Asia
Slovak Republic,1987,71.08,5197804,14416,Europe & Central Asia
Slovak Republic,1988,71.16,5222922,14707,Europe & Central Asia
Slovak Republic,1989,70.95,5246884,14802,Europe & Central Asia
Slovak Republic,1990,70.83,5270072,14366,Europe & Central Asia
Slovak Republic,1991,70.9,5292792,12223,Europe & Central Asia
Slovak Republic,1992,71.38,5314849,11364,Europe & Central Asia
Slovak Republic,1993,71.9,5335519,11536,Europe & Central Asia
Slovak Republic,1994,72.36,5353767,12204,Europe & Central Asia
Slovak Republic,1995,72.29,5368894,12879,Europe & Central Asia
Slovak Republic,1996,72.77,5380807,13720,Europe & Central Asia
Slovak Republic,1997,72.71,5389895,14525,Europe & Central Asia
Slovak Republic,1998,72.62,5396548,15085,Europe & Central Asia
Slovak Republic,1999,72.99,5401350,15039,Europe & Central Asia
Slovak Republic,2000,73.19,5404845,15242,Europe & Central Asia
Slovak Republic,2001,73.62,5407045,15778,Europe & Central Asia
Slovak Republic,2002,73.81,5408162,16528,Europe & Central Asia
Slovak Republic,2003,73.85,5409182,17433,Europe & Central Asia
Slovak Republic,2004,74.26,5411339,18351,Europe & Central Asia
Slovak Republic,2005,74.2,5415496,19549,Europe & Central Asia
Slovak Republic,2006,74.46,5422122,21162,Europe & Central Asia
Slovak Republic,2007,74.52,5430974,23416,Europe & Central Asia
Slovak Republic,2008,74.88,5441304,24670,Europe & Central Asia
Slovak Republic,2009,74.89,5451968,23334,Europe & Central Asia
Slovak Republic,2010,75.02,5462119,24438,Europe & Central Asia
Slovak Republic,2011,75.146,5471502,25066,Europe & Central Asia
Slovak Republic,2012,75.272,5480332,25424,Europe & Central Asia
Slovak Republic,2013,75.397,5488775,25759,Europe & Central Asia
Slovenia,1964,69.197,1621265,10057,Europe & Central Asia
Slovenia,1965,69.217,1630299,10231,Europe & Central Asia
Slovenia,1966,69.223,1638169,10681,Europe & Central Asia
Slovenia,1967,69.232,1645201,10773,Europe & Central Asia
Slovenia,1968,69.261,1652157,10911,Europe & Central Asia
Slovenia,1969,69.32,1660081,12039,Europe & Central Asia
Slovenia,1970,69.421,1669731,12524,Europe & Central Asia
Slovenia,1971,69.571,1681246,13849,Europe & Central Asia
Slovenia,1972,69.759,1694389,14200,Europe & Central Asia
Slovenia,1973,69.973,1709055,14555,Europe & Central Asia
Slovenia,1974,70.202,1725015,16290,Europe & Central Asia
Slovenia,1975,70.428,1742004,16150,Europe & Central Asia
Slovenia,1976,70.625,1760125,16496,Europe & Central Asia
Slovenia,1977,70.782,1779184,17536,Europe & Central Asia
Slovenia,1978,70.894,1798248,18347,Europe & Central Asia
Slovenia,1979,70.966,1816102,19444,Europe & Central Asia
Slovenia,1980,71.017,1831881,20265,Europe & Central Asia
Slovenia,1981,71.072,1845186,20506,Europe & Central Asia
Slovenia,1982,71.16,1856261,20527,Europe & Central Asia
Slovenia,1983,70.88,1865704,20591,Europe & Central Asia
Slovenia,1984,71.34,1874446,21000,Europe & Central Asia
Slovenia,1985,71.77,1883179,21062,Europe & Central Asia
Slovenia,1986,72.32,1892015,21819,Europe & Central Asia
Slovenia,1987,72.25,1900766,21476,Europe & Central Asia
Slovenia,1988,72.9,1909475,21084,Europe & Central Asia
Slovenia,1989,73.35,1918131,20729,Europe & Central Asia
Slovenia,1990,73.86,1926701,19147,Europe & Central Asia
Slovenia,1991,73.5,1935302,17370,Europe & Central Asia
Slovenia,1992,73.64,1943919,16351,Europe & Central Asia
Slovenia,1993,73.52,1952220,16748,Europe & Central Asia
Slovenia,1994,73.96,1959752,17576,Europe & Central Asia
Slovenia,1995,74.67,1966205,18240,Europe & Central Asia
Slovenia,1996,75.11,1971488,18894,Europe & Central Asia
Slovenia,1997,75.13,1975755,19887,Europe & Central Asia
Slovenia,1998,75.26,1979261,20585,Europe & Central Asia
Slovenia,1999,75.64,1982378,21655,Europe & Central Asia
Slovenia,2000,76.11,1985406,22488,Europe & Central Asia
Slovenia,2001,76.38,1988385,23115,Europe & Central Asia
Slovenia,2002,76.66,1991319,23972,Europe & Central Asia
Slovenia,2003,76.55,1994426,24639,Europe & Central Asia
Slovenia,2004,77.28,1997959,25694,Europe & Central Asia
Slovenia,2005,77.6,2002084,26677,Europe & Central Asia
Slovenia,2006,78.24,2006903,28096,Europe & Central Asia
Slovenia,2007,78.152,2012345,29878,Europe & Central Asia
Slovenia,2008,78.414,2018172,30816,Europe & Central Asia
Slovenia,2009,78.922,2024040,28157,Europe & Central Asia
Slovenia,2010,79.125,2029680,28377,Europe & Central Asia
Slovenia,2011,79.293,2035012,28492,Europe & Central Asia
Slovenia,2012,79.444,2040057,27682,Europe & Central Asia
Slovenia,2013,79.591,2044766,27368,Europe & Central Asia
Solomon Islands,1964,51.194,140000,1190,East Asia & Pacific
Solomon Islands,1965,51.701,143000,1210,East Asia & Pacific
Solomon Islands,1966,52.208,147000,1230,East Asia & Pacific
Solomon Islands,1967,52.717,151000,1251,East Asia & Pacific
Solomon Islands,1968,53.227,154000,1270,East Asia & Pacific
Solomon Islands,1969,53.737,158000,1195,East Asia & Pacific
Solomon Islands,1970,54.253,160256,1215,East Asia & Pacific
Solomon Islands,1971,54.78,166067,1200,East Asia & Pacific
Solomon Islands,1972,55.319,172319,829,East Asia & Pacific
Solomon Islands,1973,55.862,178926,892,East Asia & Pacific
Solomon Islands,1974,56.398,185758,1086,East Asia & Pacific
Solomon Islands,1975,56.918,192719,923,East Asia & Pacific
Solomon Islands,1976,57.416,199775,1014,East Asia & Pacific
Solomon Islands,1977,57.875,206940,1122,East Asia & Pacific
Solomon Islands,1978,58.275,214224,1181,East Asia & Pacific
Solomon Islands,1979,58.593,221651,1424,East Asia & Pacific
Solomon Islands,1980,58.778,229235,1293,East Asia & Pacific
Solomon Islands,1981,58.774,236984,1416,East Asia & Pacific
Solomon Islands,1982,58.574,244877,1407,East Asia & Pacific
Solomon Islands,1983,58.203,252860,1547,East Asia & Pacific
Solomon Islands,1984,57.705,260869,1514,East Asia & Pacific
Solomon Islands,1985,57.163,268862,1479,East Asia & Pacific
Solomon Islands,1986,56.682,276815,1718,East Asia & Pacific
Solomon Islands,1987,56.347,284761,1710,East Asia & Pacific
Solomon Islands,1988,56.221,292787,1723,East Asia & Pacific
Solomon Islands,1989,56.329,301012,1812,East Asia & Pacific
Solomon Islands,1990,56.661,309527,1793,East Asia & Pacific
Solomon Islands,1991,57.174,318371,1847,East Asia & Pacific
Solomon Islands,1992,57.785,327529,2024,East Asia & Pacific
Solomon Islands,1993,58.422,336960,2045,East Asia & Pacific
Solomon Islands,1994,59.054,346599,2171,East Asia & Pacific
Solomon Islands,1995,59.667,356404,2284,East Asia & Pacific
Solomon Islands,1996,60.27,366363,2257,East Asia & Pacific
Solomon Islands,1997,60.882,376511,2163,East Asia & Pacific
Solomon Islands,1998,61.516,386906,2142,East Asia & Pacific
Solomon Islands,1999,62.163,397627,2074,East Asia & Pacific
Solomon Islands,2000,62.808,408732,1731,East Asia & Pacific
Solomon Islands,2001,63.435,420232,1550,East Asia & Pacific
Solomon Islands,2002,64.03,432107,1468,East Asia & Pacific
Solomon Islands,2003,64.58,444344,1523,East Asia & Pacific
Solomon Islands,2004,65.079,456919,1557,East Asia & Pacific
Solomon Islands,2005,65.518,469805,1602,East Asia & Pacific
Solomon Islands,2006,65.899,483000,1672,East Asia & Pacific
Solomon Islands,2007,66.231,496490,1753,East Asia & Pacific
Solomon Islands,2008,66.525,510221,1835,East Asia & Pacific
Solomon Islands,2009,66.787,524125,1709,East Asia & Pacific
Solomon Islands,2010,67.027,538148,1787,East Asia & Pacific
Solomon Islands,2011,67.251,552267,1975,East Asia & Pacific
Solomon Islands,2012,67.465,566481,2024,East Asia & Pacific
Solomon Islands,2013,67.675,580791,2041,East Asia & Pacific
Somalia,1964,38.579,3094969,1131,Sub-Saharan Africa
Somalia,1965,38.982,3170982,1034,Sub-Saharan Africa
Somalia,1966,39.384,3254907,1155,Sub-Saharan Africa
Somalia,1967,39.784,3347825,1196,Sub-Saharan Africa
Somalia,1968,40.179,3442418,1190,Sub-Saharan Africa
Somalia,1969,40.571,3528415,1019,Sub-Saharan Africa
Somalia,1970,40.958,3601206,1083,Sub-Saharan Africa
Somalia,1971,41.343,3646798,1097,Sub-Saharan Africa
Somalia,1972,41.727,3673532,1256,Sub-Saharan Africa
Somalia,1973,42.11,3725116,1092,Sub-Saharan Africa
Somalia,1974,42.492,3860931,1065,Sub-Saharan Africa
Somalia,1975,42.874,4117971,1148,Sub-Saharan Africa
Somalia,1976,43.257,4521026,1027,Sub-Saharan Africa
Somalia,1977,43.64,5042594,1046,Sub-Saharan Africa
Somalia,1978,44.019,5603598,995,Sub-Saharan Africa
Somalia,1979,44.388,6093765,869,Sub-Saharan Africa
